year,site,yield_mg_ha,soilp_h,soilk_ppm,soilp_ppm,om_pct,previous_crop,total_gdd,total_prcp,avg_t2m,gdd_early,gdd_mid,gdd_late,prcp_early,prcp_mid,prcp_late,t2m_s6,t2m_s7,t2m_s8,prev_crop_simple
2014,MOH2,7.136145159,,,,,soybean,2015.47,705.32,19.9940894736842,674.215,1019.72,321.535,205.11,277.75,222.46,26.4831578947368,20.8878947368421,18.5410526315789,Soybean
2022,INH1,12.77573136,6.9,160.0,23.0,3.6,corn,1719.02,348.05,21.9506333333333,461.71,796.58,460.73,104.46,151.21,92.38,25.1986666666667,22.9464285714286,23.4773333333333,Corn
2021,DEH1,10.46337043,6.1,115.0,103.0,1.0,soybean,1891.885,504.73,23.132219047619,393.575,834.16,664.15,114.83,214.93,174.97,26.3286666666667,24.9035714285714,26.3646666666667,Soybean
2015,WIH2,11.49041496,6.4,200.0,82.0,3.1,soybean,1381.95,498.15,19.148580952381,359.085,663.925,358.94,187.02,182.4,128.73,23.3393333333333,19.0564285714286,21.0593333333333,Soybean
2015,IAH3,10.01661257,6.5,114.0,38.0,3.4,soybean,1581.28,639.97,20.1512416666667,386.22,730.93,464.13,213.29,261.85,164.83,23.8046666666667,22.5253333333333,19.245625,Soybean
2022,NCH1,9.007160506,6.0,108.0,34.0,1.3,peanut,2149.605,481.51,25.324119047619,529.87,923.155,696.58,109.11,214.95,157.45,27.4086666666667,28.925,27.106,Peanut
2020,GAH2,8.500723113,6.3,109.0,16.0,2.7,soybean,2134.47,516.99,24.4567875,551.705,1003.25,579.515,103.32,212.66,201.01,28.768,27.375,26.6973333333333,Soybean
2023,IAH4,14.2995791,5.9,192.0,49.0,3.1,soybean,1919.965,373.41,21.4965294117647,560.775,913.475,445.715,144.6,148.66,80.15,23.7858823529412,25.5805882352941,21.3505882352941,Soybean
2023,NCH1,7.8694749,5.6,98.0,91.0,0.8,wheat,2125.91,575.4,24.0668708333333,448.755,949.01,728.145,152.33,228.99,194.08,27.63,27.3533333333333,28.586875,Wheat
2020,INH1,12.68561333,6.6,105.0,15.0,2.9,soybean,1650.835,392.42,21.6063047619048,427.01,763.11,460.715,134.72,205.15,52.55,22.5292857142857,22.9571428571429,24.2714285714286,Soybean
2014,INH1,12.92308934,,,,,soybean,1540.05,582.73,17.3915751633987,627.74,746.735,165.575,205.08,248.86,128.79,23.2855555555556,15.4858823529412,13.8694444444444,Soybean
2020,TXH1,9.33782618,8.1,285.0,39.0,1.6,,2178.885,487.45,25.0496333333333,492.835,882.15,803.9,144.0,283.96,59.49,27.0766666666667,27.4433333333333,28.525625,Other
2018,NEH2,12.36962454,,,,,soybean,1667.895,482.83,22.0242428571429,466.925,737.23,463.74,200.98,203.04,78.81,22.1257142857143,24.0521428571429,21.6871428571429,Soybean
2017,COH1,9.547590137,8.3,404.0,34.0,2.65,sugar beet,1465.365,214.27,16.5964673202614,599.835,701.175,164.355,37.36,115.46,61.45,21.5788888888889,13.42,9.34277777777778,Sugar Beet
2020,NEH2,10.07526998,,,,,,1764.65,270.2,21.1032977941176,533.68,884.235,346.735,133.43,108.15,28.62,24.64125,25.46625,17.07375,Other
2021,MIH1,14.94184361,7.0,106.0,58.0,2.4,soybean,1653.17,620.43,19.9602316176471,497.08,774.77,381.32,232.06,204.99,183.38,22.554375,23.446875,19.795625,Soybean
2023,IAH4,4.941218511,5.9,192.0,49.0,3.1,soybean,1919.965,373.41,21.4965294117647,560.775,913.475,445.715,144.6,148.66,80.15,23.7858823529412,25.5805882352941,21.3505882352941,Soybean
2020,WIH2,10.09781442,6.7,183.0,68.0,4.7,soybean,1359.655,654.25,17.1582794117647,436.535,755.165,167.955,234.25,247.57,172.43,21.3475,20.2652941176471,14.2064705882353,Soybean
2019,NYH2,9.114712987,7.8,75.0,10.0,3.6,soybean,1396.565,582.62,14.2334904761905,590.29,747.63,58.645,218.29,209.43,154.9,17.7095,14.9805,9.8935,Soybean
2023,INH1,9.678925207,7.0,160.0,32.0,4.2,soybean,1798.805,400.25,20.7009080882353,459.11,889.625,450.07,61.76,249.74,88.75,23.891875,23.3170588235294,21.395625,Soybean
2021,WIH1,9.036661311,6.4,316.0,132.0,5.1,soybean,1725.355,405.27,20.0796102941176,480.03,841.7,403.625,121.37,182.22,101.68,22.805625,23.2688235294118,19.883125,Soybean
2017,TXH2,6.945242579,,,,,,2482.155,424.14,27.1068125,674.405,1090.985,716.765,136.38,141.2,146.56,30.868125,30.018125,25.83875,Other
2023,IAH4,3.840356882,5.9,192.0,49.0,3.1,soybean,1919.965,373.41,21.4965294117647,560.775,913.475,445.715,144.6,148.66,80.15,23.7858823529412,25.5805882352941,21.3505882352941,Soybean
2018,ILH1,12.37903969,,,,,soybean,1823.6,486.64,23.3132857142857,528.14,761.405,534.055,154.95,188.55,143.14,22.425,24.2857142857143,23.6571428571429,Soybean
2014,IAH1,11.59128846,,,,,soybean,1515.415,669.46,19.3315791666667,514.96,737.51,262.945,258.76,218.53,192.17,21.8225,23.8333333333333,15.9975,Soybean
2019,WIH2,8.848675554,7.1,111.0,40.0,4.5,soybean,1236.275,671.99,14.8886111111111,543.15,643.475,49.65,214.21,321.59,136.19,18.0564705882353,18.7729411764706,8.75352941176471,Soybean
2016,DEH1,9.512296636,5.7,174.0,157.0,2.3,soybean,1765.525,505.89,22.7890047619048,305.845,798.39,661.29,200.31,233.42,72.16,26.6078571428571,27.7121428571429,27.5821428571429,Soybean
2022,WIH2,10.09115815,6.8,152.0,56.0,3.9,soybean,1458.71,602.17,15.7396763157895,585.59,752.71,120.41,221.0,272.96,108.21,19.6426315789474,14.6405263157895,8.28894736842105,Soybean
2017,ONH2,5.391115093,6.7,83.0,19.0,4.5,soybean,1511.705,403.8,19.1987352941176,415.065,703.78,392.86,150.53,160.07,93.2,21.761875,17.6125,20.238125,Soybean
2020,IAH1,10.98291565,6.2,157.0,30.0,5.1,soybean,1670.29,491.21,20.2759227941176,473.685,877.075,319.53,260.78,82.84,147.59,22.835625,24.479375,18.57,Soybean
2023,MOH2,9.29236335,7.4,148.0,63.0,2.3,soybean,2092.41,371.85,23.6398419117647,596.965,975.81,519.635,84.91,249.93,37.01,25.144375,25.205625,22.0125,Soybean
2022,GAH1,6.112943287,6.2,236.0,137.0,0.9,peanut,2084.73,476.36,25.6017952380952,461.465,921.125,702.14,87.02,201.75,187.59,30.4292857142857,28.0421428571429,27.0514285714286,Peanut
2015,NYH1,5.457714178,,,,,,,,,,,,,,,,,,Other
2023,MOH2,11.31897372,7.4,148.0,63.0,2.3,soybean,2092.41,371.85,23.6398419117647,596.965,975.81,519.635,84.91,249.93,37.01,25.144375,25.205625,22.0125,Soybean
2017,INH1,14.67633637,,,,,,1659.35,533.7,20.5257875,482.66,737.465,439.225,212.14,215.67,105.89,20.872,19.996875,18.1273333333333,Other
2018,MOH1,8.843964567,6.8,99.0,15.0,2.6,,1923.885,401.73,25.7420384615385,574.36,813.145,536.38,90.38,157.89,153.46,25.0669230769231,26.9107692307692,25.3869230769231,Other
2022,NEH2,4.50044187,,,,,wheat,1832.47,222.23,23.6748857142857,477.115,842.005,513.35,70.34,109.38,42.51,25.7453333333333,25.8628571428571,25.9913333333333,Wheat
2023,WIH1,9.79014056,7.1,124.0,91.0,4.1,soybean,1652.925,402.19,19.1735816993464,413.405,853.235,386.285,55.58,196.27,150.34,22.57,22.3488235294118,19.5405555555556,Soybean
2021,IAH4,12.40665746,5.9,239.0,52.0,3.0,soybean,2015.555,490.76,20.4289473684211,549.255,1056.04,410.26,120.52,214.41,155.83,24.7321052631579,23.9136842105263,20.1278947368421,Soybean
2023,IAH2,9.664919286,5.7,251.0,52.0,4.2,soybean,1846.43,360.76,22.4216708333333,481.15,807.93,557.35,110.34,184.86,65.56,26.1773333333333,22.734,26.43875,Soybean
2022,WIH2,12.07147811,6.8,152.0,56.0,3.9,soybean,1458.71,602.17,15.7396763157895,585.59,752.71,120.41,221.0,272.96,108.21,19.6426315789474,14.6405263157895,8.28894736842105,Soybean
2022,NEH2,5.384838326,,,,,wheat,1832.47,222.23,23.6748857142857,477.115,842.005,513.35,70.34,109.38,42.51,25.7453333333333,25.8628571428571,25.9913333333333,Wheat
2019,WIH1,17.53992314,7.4,322.0,130.0,4.9,soybean,1407.835,778.23,17.7314742647059,384.395,743.185,280.255,226.13,235.68,316.42,21.080625,18.1852941176471,19.6152941176471,Soybean
2016,OHH1,6.386839809,5.4,165.0,28.0,3.7,soybean,1734.37,307.22,22.5010666666667,502.29,816.365,415.715,85.64,136.08,85.5,25.3807142857143,23.84,22.5457142857143,Soybean
2021,IAH3,11.74822461,5.9,188.0,63.0,4.1,soybean,1888.33,407.39,21.1821580882353,496.895,910.065,481.37,128.54,200.32,78.53,24.2976470588235,24.89,20.6894117647059,Soybean
2021,WIH3,11.40363011,6.1,70.0,74.0,1.0,corn,1477.54,562.85,19.0163125,360.045,691.95,425.545,97.61,341.21,124.03,21.880625,21.646875,21.433125,Corn
2017,IAH2,10.34097347,6.2,99.0,26.0,3.9,soybean,1759.1,588.37,19.3471307189542,511.34,882.44,365.32,172.0,198.93,217.44,21.4835294117647,19.5011111111111,22.0433333333333,Soybean
2018,GAH2,9.38376652,7.1,100.5,11.0,2.0,soybean,2025.355,442.28,26.1023296703297,546.395,836.56,642.4,170.34,211.96,59.98,27.6546153846154,26.62,27.1642857142857,Soybean
2023,IAH2,11.09483097,5.7,251.0,52.0,4.2,soybean,1846.43,360.76,22.4216708333333,481.15,807.93,557.35,110.34,184.86,65.56,26.1773333333333,22.734,26.43875,Soybean
2018,NYH2,8.267757365,7.1,59.0,21.0,3.2,soybean,1508.92,789.84,14.5571452380952,635.505,833.545,39.87,165.7,422.31,201.83,20.4495238095238,15.615,6.09571428571429,Soybean
2015,WIH2,9.948623884,6.4,200.0,82.0,3.1,soybean,1381.95,498.15,19.148580952381,359.085,663.925,358.94,187.02,182.4,128.73,23.3393333333333,19.0564285714286,21.0593333333333,Soybean
2020,TXH3,7.814222471,7.9,340.0,29.0,2.0,,1914.54,386.75,26.1671474358974,450.015,794.865,669.66,132.56,197.02,57.17,28.0391666666667,27.1146153846154,29.9684615384615,Other
2016,MOH1,4.521590539,6.7,150.0,35.0,2.2,soybean,1866.775,633.97,23.9622802197802,569.0,810.48,487.295,218.43,247.61,167.93,25.2492857142857,23.7515384615385,24.0078571428571,Soybean
2022,TXH1,9.609730129,8.2,151.0,8.0,1.9,corn,2447.29,286.66,27.5087426470588,519.625,1047.125,880.54,129.04,93.59,64.03,30.681875,32.161875,33.63375,Corn
2019,TXH1,10.21245897,8.3,91.0,5.0,0.6,,2224.655,503.6,25.2526041666667,434.61,970.86,819.185,236.16,236.96,30.48,27.0713333333333,27.190625,29.5446666666667,Other
2019,MNH1,11.59373956,6.3,262.0,69.0,5.2,soybean,1255.995,655.33,15.0716470588235,568.945,628.445,58.605,263.48,245.81,146.04,17.9317647058824,18.0535294117647,8.90411764705882,Soybean
2021,IAH4,9.603453362,5.9,239.0,52.0,3.0,soybean,2015.555,490.76,20.4289473684211,549.255,1056.04,410.26,120.52,214.41,155.83,24.7321052631579,23.9136842105263,20.1278947368421,Soybean
2018,GAH2,10.39181529,7.1,100.5,11.0,2.0,soybean,2025.355,442.28,26.1023296703297,546.395,836.56,642.4,170.34,211.96,59.98,27.6546153846154,26.62,27.1642857142857,Soybean
2021,NEH3,16.69306158,5.8,147.0,42.0,3.0,,1809.36,288.03,22.41335,538.095,869.545,401.72,91.11,150.9,46.02,26.5426666666667,23.84625,22.6166666666667,Other
2022,WIH2,12.37966736,6.8,152.0,56.0,3.9,soybean,1458.71,602.17,15.7396763157895,585.59,752.71,120.41,221.0,272.96,108.21,19.6426315789474,14.6405263157895,8.28894736842105,Soybean
2014,NEH1,6.428857579,,,,,soybean,1681.305,629.12,20.346875,540.82,841.15,299.335,243.1,224.1,161.92,23.86125,24.1125,16.24875,Soybean
2021,NEH1,5.493426394,6.0,172.0,46.0,3.3,soybean,2003.125,458.01,20.9432222222222,579.05,1039.65,384.425,154.77,202.08,101.16,26.6688888888889,23.8333333333333,20.8144444444444,Soybean
2023,OHH1,14.28049512,7.6,128.0,41.0,5.3,soybean,1692.55,414.07,17.5548631578947,622.0,884.575,185.975,158.44,154.02,101.61,20.7973684210526,18.8021052631579,12.19,Soybean
2023,INH1,12.76164593,7.0,160.0,32.0,4.2,soybean,1798.805,400.25,20.7009080882353,459.11,889.625,450.07,61.76,249.74,88.75,23.891875,23.3170588235294,21.395625,Soybean
2018,IAH4,10.90337179,,,,,soybean,1744.95,740.24,20.2076617647059,638.125,847.03,259.795,275.17,297.2,167.87,23.5025,22.285625,19.7964705882353,Soybean
2022,NCH1,9.809958993,6.0,108.0,34.0,1.3,peanut,2149.605,481.51,25.324119047619,529.87,923.155,696.58,109.11,214.95,157.45,27.4086666666667,28.925,27.106,Peanut
2023,IAH4,16.33296713,5.9,192.0,49.0,3.1,soybean,1919.965,373.41,21.4965294117647,560.775,913.475,445.715,144.6,148.66,80.15,23.7858823529412,25.5805882352941,21.3505882352941,Soybean
2018,NCH1,6.71362988,5.6,141.0,56.0,1.3,,2127.13,913.7,25.4400904761905,593.7,888.935,644.495,190.2,376.73,346.77,25.8371428571429,26.2721428571429,25.2414285714286,Other
2016,OHH1,7.022375922,5.4,165.0,28.0,3.7,soybean,1734.37,307.22,22.5010666666667,502.29,816.365,415.715,85.64,136.08,85.5,25.3807142857143,23.84,22.5457142857143,Soybean
2014,NEH2,1.130511132,,,,,wheat,1722.815,459.62,19.3933692810458,545.08,841.29,336.445,239.41,177.28,42.93,23.6094117647059,18.1429411764706,19.2322222222222,Wheat
2015,NEH2,5.020534309,5.8,330.0,40.0,1.6,Winter wheat,1877.455,444.99,20.0386315789474,399.585,989.66,488.21,210.75,155.46,78.78,25.4161111111111,22.5357894736842,23.5605555555556,Wheat
2023,GAH2,12.88831556,5.8,165.0,69.0,2.5,cereal rye,2125.17,507.53,24.5910375,490.02,953.39,681.76,111.73,268.86,126.94,28.47,28.016,28.405625,Rye
2017,TXH1,9.499886708,,,,,,2189.19,499.39,24.461125,481.505,886.635,821.05,174.06,166.95,158.38,25.08125,28.0225,28.593125,Other
2017,WIH1,10.75310768,7.1,326.0,132.0,4.3,soybean,1401.05,620.14,18.1308014705882,380.04,645.06,375.95,209.18,297.3,113.66,19.2717647058824,18.9425,16.3152941176471,Soybean
2014,TXH2,10.36763195,,,,,,2453.15,421.81,26.8839191176471,639.715,1048.495,764.94,197.73,122.4,101.68,28.76125,29.721875,30.870625,Other
2016,TXH1,5.825058978,7.9,341.0,43.0,,corn,2027.265,788.36,23.4158125,397.45,831.56,798.255,283.11,451.5,53.75,24.386,26.514,27.673125,Corn
2021,ILH1,10.33406903,,,,,,1816.49,617.04,21.3224958333333,417.365,808.195,590.93,169.96,323.63,123.45,24.08875,22.89,25.135625,Other
2023,NCH1,8.031806887,5.6,98.0,91.0,0.8,wheat,2125.91,575.4,24.0668708333333,448.755,949.01,728.145,152.33,228.99,194.08,27.63,27.3533333333333,28.586875,Wheat
2019,GEH1,13.79147223,6.7,265.0,89.0,3.4,wheat,1109.28,408.31,14.6293526315789,376.425,623.815,109.04,135.32,101.29,171.7,19.8294736842105,13.2410526315789,11.2978947368421,Wheat
2020,WIH2,12.9433281,6.7,183.0,68.0,4.7,soybean,1359.655,654.25,17.1582794117647,436.535,755.165,167.955,234.25,247.57,172.43,21.3475,20.2652941176471,14.2064705882353,Soybean
2015,IAH1,9.478015151,5.3,118.0,34.0,3.2,soybean,1694.37,629.15,20.4999448529412,441.825,787.805,464.74,225.98,287.75,115.42,23.543125,22.1625,22.33625,Soybean
2018,NYH2,13.12346424,7.1,59.0,21.0,3.2,soybean,1508.92,789.84,14.5571452380952,635.505,833.545,39.87,165.7,422.31,201.83,20.4495238095238,15.615,6.09571428571429,Soybean
2020,NEH3,10.62077016,,,,,,1829.785,245.81,19.7003333333333,551.41,946.445,331.93,100.19,133.37,12.25,26.7094444444444,20.72,19.1366666666667,Other
2023,SCH1,3.420484585,,,,,Soybeans,1907.505,467.38,24.629010989011,450.9,828.345,628.26,135.92,216.4,115.06,27.835,27.0984615384615,27.3142857142857,Soybean
2017,OHH1,9.649901437,6.2,193.0,53.0,4.2,soybean,1621.765,478.35,20.2322583333333,479.63,713.85,428.285,193.99,185.22,99.14,21.4875,19.8806666666667,17.82625,Soybean
2014,NEH1,3.446130744,,,,,soybean,1681.305,629.12,20.346875,540.82,841.15,299.335,243.1,224.1,161.92,23.86125,24.1125,16.24875,Soybean
2016,MOH1,8.48476999,6.7,150.0,35.0,2.2,soybean,1866.775,633.97,23.9622802197802,569.0,810.48,487.295,218.43,247.61,167.93,25.2492857142857,23.7515384615385,24.0078571428571,Soybean
2018,MNH1,8.446017545,6.5,161.0,28.0,4.8,soybean,1454.81,713.26,16.4432287581699,643.94,743.225,67.645,280.97,323.39,108.9,20.5288235294118,18.6635294117647,9.96555555555556,Soybean
2015,GAH1,9.154917005,,,,,corn,2128.995,508.9,25.2976047619048,482.75,895.805,750.44,145.35,187.35,176.2,28.5446666666667,27.3392857142857,28.6866666666667,Corn
2018,MOH1,7.636942291,6.8,99.0,15.0,2.6,,1923.885,401.73,25.7420384615385,574.36,813.145,536.38,90.38,157.89,153.46,25.0669230769231,26.9107692307692,25.3869230769231,Other
2017,DEH1,12.76192247,6.0,120.0,87.0,1.6,corn,1642.535,649.33,22.5398956043956,333.25,801.99,507.295,169.92,238.7,240.71,27.2615384615385,26.1864285714286,23.4023076923077,Corn
2022,IAH2,6.127379851,5.9,196.0,59.0,3.9,soybean,1722.19,318.6,21.5339625,506.005,849.49,366.695,150.86,118.63,49.11,25.034,24.1966666666667,21.0166666666667,Soybean
2022,MIH1,7.040021759,6.4,110.0,34.0,2.0,soybean,1501.46,407.59,18.2134080882353,479.72,766.41,255.33,135.59,190.77,81.23,20.5623529411765,20.47125,15.8258823529412,Soybean
2020,NYH2,16.65555902,8.07,48.0,9.0,3.8,soybean,1535.875,380.33,18.2635882352941,542.23,798.195,195.45,122.13,143.54,114.66,21.55,18.7611764705882,14.1747058823529,Soybean
2022,ILH1,7.199451638,,,,,soybean,1770.25,409.0,22.2404619047619,493.02,804.66,472.57,77.86,225.26,105.88,25.0626666666667,23.1492857142857,23.182,Soybean
2019,WIH2,8.335876166,7.1,111.0,40.0,4.5,soybean,1236.275,671.99,14.8886111111111,543.15,643.475,49.65,214.21,321.59,136.19,18.0564705882353,18.7729411764706,8.75352941176471,Soybean
2016,NYH1,5.240197541,,,,,,1625.615,462.25,18.0723333333333,528.15,909.25,188.215,66.14,187.55,208.56,21.6938888888889,20.5083333333333,14.5822222222222,Other
2019,WIH2,8.483741508,7.1,111.0,40.0,4.5,soybean,1236.275,671.99,14.8886111111111,543.15,643.475,49.65,214.21,321.59,136.19,18.0564705882353,18.7729411764706,8.75352941176471,Soybean
2021,DEH1,14.62674991,6.1,115.0,103.0,1.0,soybean,1891.885,504.73,23.132219047619,393.575,834.16,664.15,114.83,214.93,174.97,26.3286666666667,24.9035714285714,26.3646666666667,Soybean
2023,DEH1,11.36627691,6.2,192.0,205.0,1.5,soybean,1873.365,522.14,22.8496047619048,399.0,893.72,580.645,138.13,230.53,153.48,25.3933333333333,26.4321428571429,24.322,Soybean
2022,IAH3,10.54183001,6.6,194.0,47.0,4.8,soybean,1762.965,341.44,20.6382058823529,507.035,876.16,379.77,137.57,157.46,46.41,24.968125,23.100625,21.41625,Soybean
2021,ILH1,10.41064559,,,,,,1816.49,617.04,21.3224958333333,417.365,808.195,590.93,169.96,323.63,123.45,24.08875,22.89,25.135625,Other
2021,DEH1,11.75763976,6.1,115.0,103.0,1.0,soybean,1891.885,504.73,23.132219047619,393.575,834.16,664.15,114.83,214.93,174.97,26.3286666666667,24.9035714285714,26.3646666666667,Soybean
2019,NCH1,10.30838961,,,,,soybean,2210.805,527.26,25.7809476190476,628.695,940.97,641.14,143.34,250.84,133.08,26.624,27.485,24.9026666666667,Soybean
2020,NEH3,9.842976036,,,,,,1829.785,245.81,19.7003333333333,551.41,946.445,331.93,100.19,133.37,12.25,26.7094444444444,20.72,19.1366666666667,Other
2021,IAH3,12.30685687,5.9,188.0,63.0,4.1,soybean,1888.33,407.39,21.1821580882353,496.895,910.065,481.37,128.54,200.32,78.53,24.2976470588235,24.89,20.6894117647059,Soybean
2018,MOH1,8.978915055,6.8,99.0,15.0,2.6,,1923.885,401.73,25.7420384615385,574.36,813.145,536.38,90.38,157.89,153.46,25.0669230769231,26.9107692307692,25.3869230769231,Other
2023,MNH1,11.15769524,7.1,162.0,52.0,4.6,soybean,1701.39,357.13,18.9048366013072,605.87,873.79,221.73,88.67,105.78,162.68,25.7658823529412,19.0827777777778,17.4323529411765,Soybean
2016,DEH1,6.514061476,5.7,174.0,157.0,2.3,soybean,1765.525,505.89,22.7890047619048,305.845,798.39,661.29,200.31,233.42,72.16,26.6078571428571,27.7121428571429,27.5821428571429,Soybean
2021,IAH1,8.893551025,6.3,182.0,71.0,5.2,soybean,1920.635,484.76,21.0588823529412,475.185,911.38,534.07,139.73,241.5,103.53,24.3523529411765,25.0064705882353,21.91,Soybean
2020,GAH1,9.180021747,6.9,76.0,137.0,0.9,peanut,1881.55,525.0,24.3127142857143,355.79,826.525,699.235,188.7,220.18,116.12,25.5907142857143,27.5085714285714,28.8878571428571,Peanut
2019,IAH4,11.82293133,6.3,177.0,42.0,4.5,soybean,1469.84,486.51,20.4686648351648,487.205,657.045,325.59,133.63,127.82,225.06,21.7961538461538,19.9,22.4369230769231,Soybean
2021,WIH3,10.32026014,6.1,70.0,74.0,1.0,corn,1477.54,562.85,19.0163125,360.045,691.95,425.545,97.61,341.21,124.03,21.880625,21.646875,21.433125,Corn
2017,COH1,6.055824708,8.3,404.0,34.0,2.65,sugar beet,1465.365,214.27,16.5964673202614,599.835,701.175,164.355,37.36,115.46,61.45,21.5788888888889,13.42,9.34277777777778,Sugar Beet
2020,DEH1,8.369348243,6.1,117.0,108.0,1.5,soybean,1737.71,536.55,24.1370128205128,396.455,809.835,531.42,68.17,276.11,192.27,28.1438461538462,26.67,24.3892307692308,Soybean
2022,OHH1,13.65008498,6.0,126.0,61.0,4.8,soybean,1544.77,373.24,19.0127333333333,565.645,754.585,224.54,191.0,157.59,24.65,22.5473333333333,20.08,12.72,Soybean
2021,IAH3,5.925895633,5.9,188.0,63.0,4.1,soybean,1888.33,407.39,21.1821580882353,496.895,910.065,481.37,128.54,200.32,78.53,24.2976470588235,24.89,20.6894117647059,Soybean
2017,TXH1,11.64716867,,,,,,2189.19,499.39,24.461125,481.505,886.635,821.05,174.06,166.95,158.38,25.08125,28.0225,28.593125,Other
2023,IAH2,10.20572226,5.7,251.0,52.0,4.2,soybean,1846.43,360.76,22.4216708333333,481.15,807.93,557.35,110.34,184.86,65.56,26.1773333333333,22.734,26.43875,Soybean
2023,NCH1,7.200372434,5.6,98.0,91.0,0.8,wheat,2125.91,575.4,24.0668708333333,448.755,949.01,728.145,152.33,228.99,194.08,27.63,27.3533333333333,28.586875,Wheat
2018,IAH4,11.93778297,,,,,soybean,1744.95,740.24,20.2076617647059,638.125,847.03,259.795,275.17,297.2,167.87,23.5025,22.285625,19.7964705882353,Soybean
2021,IAH3,8.983936469,5.9,188.0,63.0,4.1,soybean,1888.33,407.39,21.1821580882353,496.895,910.065,481.37,128.54,200.32,78.53,24.2976470588235,24.89,20.6894117647059,Soybean
2014,NEH3,6.975200853,,,,,wheat,1756.8,437.21,18.6496052631579,570.61,877.035,309.155,248.06,156.77,32.38,23.4905555555556,17.5416666666667,17.4321052631579,Wheat
2021,MIH1,13.40905714,7.0,106.0,58.0,2.4,soybean,1653.17,620.43,19.9602316176471,497.08,774.77,381.32,232.06,204.99,183.38,22.554375,23.446875,19.795625,Soybean
2018,WIH1,9.091269183,7.1,326.0,132.0,4.3,soybean,1524.39,909.08,18.8916102941176,441.31,777.295,305.785,298.25,296.87,313.96,22.985,21.225625,19.5070588235294,Soybean
2023,MIH1,12.78988644,6.6,135.0,67.0,2.6,soybean,1442.785,453.63,17.1167745098039,531.05,724.125,187.61,115.05,191.28,147.3,21.1176470588235,16.9027777777778,15.0882352941176,Soybean
2020,TXH2,6.087260964,8.0,538.0,37.0,2.8,,1894.545,372.12,24.3183333333333,404.565,764.19,725.79,152.42,134.81,84.89,24.3692857142857,28.6185714285714,27.0021428571429,Other
2022,NCH1,9.197346543,6.0,108.0,34.0,1.3,peanut,2149.605,481.51,25.324119047619,529.87,923.155,696.58,109.11,214.95,157.45,27.4086666666667,28.925,27.106,Peanut
