lon,lat,year,mm,dd,doy,yyyymmdd,t2m,t2m_max,t2m_min,prectotcorr,allsky_sfc_sw_dwn,site,date_planted,date_harvested,season_length,dap,progress,stage
-90.7601590042523,34.729625637136785,2017,4,29,119,2017-04-29,24.94,28,21.77,2.36,18.85,ARH1,2017-04-17,2017-09-11,147,12,0.08163265306122448,s1
-90.7601590042523,34.729625637136785,2017,4,30,120,2017-04-30,20.38,23.54,12.29,42.54,5.12,ARH1,2017-04-17,2017-09-11,147,13,0.08843537414965986,s1
-90.7601590042523,34.729625637136785,2017,5,1,121,2017-05-01,14.6,20.92,9.04,0,27.89,ARH1,2017-04-17,2017-09-11,147,14,0.09523809523809523,s1
-90.7601590042523,34.729625637136785,2017,5,2,122,2017-05-02,18.87,26.99,10.13,0,23.86,ARH1,2017-04-17,2017-09-11,147,15,0.10204081632653061,s2
-90.7601590042523,34.729625637136785,2017,5,3,123,2017-05-03,19.88,27.49,13.85,14.48,11.55,ARH1,2017-04-17,2017-09-11,147,16,0.10884353741496598,s2
-90.7601590042523,34.729625637136785,2017,5,4,124,2017-05-04,11.77,16.28,9.45,5.94,7.52,ARH1,2017-04-17,2017-09-11,147,17,0.11564625850340136,s2
-90.7601590042523,34.729625637136785,2017,5,5,125,2017-05-05,14.59,21.55,8.81,0.37,28.71,ARH1,2017-04-17,2017-09-11,147,18,0.12244897959183673,s2
-90.7601590042523,34.729625637136785,2017,5,6,126,2017-05-06,17.64,25.27,8.92,0.02,29.48,ARH1,2017-04-17,2017-09-11,147,19,0.1292517006802721,s2
-90.7601590042523,34.729625637136785,2017,5,7,127,2017-05-07,19.46,26.5,12.41,0,29.39,ARH1,2017-04-17,2017-09-11,147,20,0.1360544217687075,s2
-90.7601590042523,34.729625637136785,2017,5,8,128,2017-05-08,21.48,29.42,12.85,0,28.46,ARH1,2017-04-17,2017-09-11,147,21,0.14285714285714285,s2
-90.7601590042523,34.729625637136785,2017,5,9,129,2017-05-09,22.35,29.5,15.49,0,28.85,ARH1,2017-04-17,2017-09-11,147,22,0.14965986394557823,s2
-90.7601590042523,34.729625637136785,2017,5,10,130,2017-05-10,22.97,30.19,16.9,0,25.41,ARH1,2017-04-17,2017-09-11,147,23,0.1564625850340136,s2
-90.7601590042523,34.729625637136785,2017,5,11,131,2017-05-11,23.14,27.97,18.94,1,17.98,ARH1,2017-04-17,2017-09-11,147,24,0.16326530612244897,s2
-90.7601590042523,34.729625637136785,2017,5,12,132,2017-05-12,20.68,24.58,15.73,22.64,14,ARH1,2017-04-17,2017-09-11,147,25,0.17006802721088435,s2
-90.7601590042523,34.729625637136785,2017,5,13,133,2017-05-13,19.14,25.54,13.77,0.04,28.65,ARH1,2017-04-17,2017-09-11,147,26,0.17687074829931973,s2
-90.7601590042523,34.729625637136785,2017,5,14,134,2017-05-14,21.17,28.47,12.8,0,27.63,ARH1,2017-04-17,2017-09-11,147,27,0.1836734693877551,s2
-90.7601590042523,34.729625637136785,2017,5,15,135,2017-05-15,23.24,30.08,17.2,0,29.61,ARH1,2017-04-17,2017-09-11,147,28,0.19047619047619047,s2
-90.7601590042523,34.729625637136785,2017,5,16,136,2017-05-16,24.58,31.16,17.2,0,25.6,ARH1,2017-04-17,2017-09-11,147,29,0.19727891156462585,s2
-90.7601590042523,34.729625637136785,2017,5,17,137,2017-05-17,24.71,29.73,19.3,0,25.42,ARH1,2017-04-17,2017-09-11,147,30,0.20408163265306123,s3
-90.7601590042523,34.729625637136785,2017,5,18,138,2017-05-18,25.3,31.11,20.8,0.37,23.89,ARH1,2017-04-17,2017-09-11,147,31,0.2108843537414966,s3
-90.7601590042523,34.729625637136785,2017,5,19,139,2017-05-19,25.48,29.21,22.39,3.9,17.06,ARH1,2017-04-17,2017-09-11,147,32,0.21768707482993196,s3
-90.7601590042523,34.729625637136785,2017,5,20,140,2017-05-20,24.3,27.44,21.12,3.09,12.81,ARH1,2017-04-17,2017-09-11,147,33,0.22448979591836735,s3
-90.7601590042523,34.729625637136785,2017,5,21,141,2017-05-21,21.35,26.58,15.81,4.35,22.58,ARH1,2017-04-17,2017-09-11,147,34,0.23129251700680273,s3
-90.7601590042523,34.729625637136785,2017,5,22,142,2017-05-22,19.02,23.85,14.88,0.64,10.29,ARH1,2017-04-17,2017-09-11,147,35,0.23809523809523808,s3
-90.7601590042523,34.729625637136785,2017,5,23,143,2017-05-23,21.1,26.99,15.98,1.58,21.88,ARH1,2017-04-17,2017-09-11,147,36,0.24489795918367346,s3
-90.7601590042523,34.729625637136785,2017,5,24,144,2017-05-24,17.32,22.01,12.85,24.26,16.44,ARH1,2017-04-17,2017-09-11,147,37,0.25170068027210885,s3
-90.7601590042523,34.729625637136785,2017,5,25,145,2017-05-25,18.94,26.11,10.42,0.37,30.66,ARH1,2017-04-17,2017-09-11,147,38,0.2585034013605442,s3
-90.7601590042523,34.729625637136785,2017,5,26,146,2017-05-26,24.08,29.79,16.9,0.06,23.1,ARH1,2017-04-17,2017-09-11,147,39,0.2653061224489796,s3
-90.7601590042523,34.729625637136785,2017,5,27,147,2017-05-27,26.24,30.79,22.63,17.85,19.12,ARH1,2017-04-17,2017-09-11,147,40,0.272108843537415,s3
-90.7601590042523,34.729625637136785,2017,5,28,148,2017-05-28,24.8,28.92,21.94,7.52,19.53,ARH1,2017-04-17,2017-09-11,147,41,0.2789115646258503,s3
-90.7601590042523,34.729625637136785,2017,5,29,149,2017-05-29,24.4,29.84,19.4,0.28,20.88,ARH1,2017-04-17,2017-09-11,147,42,0.2857142857142857,s3
-90.7601590042523,34.729625637136785,2017,5,30,150,2017-05-30,24.29,31.36,16.6,1.96,28.32,ARH1,2017-04-17,2017-09-11,147,43,0.2925170068027211,s3
-90.7601590042523,34.729625637136785,2017,5,31,151,2017-05-31,25.18,31.08,18.07,1.33,27.51,ARH1,2017-04-17,2017-09-11,147,44,0.29931972789115646,s3
-90.7601590042523,34.729625637136785,2017,6,1,152,2017-06-01,23.9,27.24,21.14,0.86,13.67,ARH1,2017-04-17,2017-09-11,147,45,0.30612244897959184,s4
-90.7601590042523,34.729625637136785,2017,6,2,153,2017-06-02,23.54,26.98,19.53,11.56,17.89,ARH1,2017-04-17,2017-09-11,147,46,0.3129251700680272,s4
-90.7601590042523,34.729625637136785,2017,6,3,154,2017-06-03,24.72,29.01,20.66,1.57,24.28,ARH1,2017-04-17,2017-09-11,147,47,0.3197278911564626,s4
-90.7601590042523,34.729625637136785,2017,6,4,155,2017-06-04,23.85,26.44,21.92,15.55,11.42,ARH1,2017-04-17,2017-09-11,147,48,0.32653061224489793,s4
-90.7601590042523,34.729625637136785,2017,6,5,156,2017-06-05,23.31,25.73,21.07,5.18,19.15,ARH1,2017-04-17,2017-09-11,147,49,0.3333333333333333,s4
-90.7601590042523,34.729625637136785,2017,6,6,157,2017-06-06,24.78,29.75,20.84,2.56,22.57,ARH1,2017-04-17,2017-09-11,147,50,0.3401360544217687,s4
-90.7601590042523,34.729625637136785,2017,6,7,158,2017-06-07,22.74,28.18,18.25,0.12,30.41,ARH1,2017-04-17,2017-09-11,147,51,0.3469387755102041,s4
-90.7601590042523,34.729625637136785,2017,6,8,159,2017-06-08,21.25,27.03,15.42,0,27.29,ARH1,2017-04-17,2017-09-11,147,52,0.35374149659863946,s4
-90.7601590042523,34.729625637136785,2017,6,9,160,2017-06-09,22.45,29.16,14.89,0,31.26,ARH1,2017-04-17,2017-09-11,147,53,0.36054421768707484,s4
-90.7601590042523,34.729625637136785,2017,6,10,161,2017-06-10,23.97,30.46,16.81,0,28.56,ARH1,2017-04-17,2017-09-11,147,54,0.3673469387755102,s4
-90.7601590042523,34.729625637136785,2017,6,11,162,2017-06-11,26.56,32.98,19.62,0.03,29.01,ARH1,2017-04-17,2017-09-11,147,55,0.3741496598639456,s4
-90.7601590042523,34.729625637136785,2017,6,12,163,2017-06-12,27.18,31.95,22.65,1.1,23.6,ARH1,2017-04-17,2017-09-11,147,56,0.38095238095238093,s4
-90.7601590042523,34.729625637136785,2017,6,13,164,2017-06-13,27.21,32.12,22.68,0.17,26.14,ARH1,2017-04-17,2017-09-11,147,57,0.3877551020408163,s4
-90.7601590042523,34.729625637136785,2017,6,14,165,2017-06-14,28.37,33.99,22.61,0.25,26.77,ARH1,2017-04-17,2017-09-11,147,58,0.3945578231292517,s4
-90.7601590042523,34.729625637136785,2017,6,15,166,2017-06-15,27.53,30.76,24.64,3.77,19.23,ARH1,2017-04-17,2017-09-11,147,59,0.4013605442176871,s5
-90.7601590042523,34.729625637136785,2017,6,16,167,2017-06-16,26.49,31.54,22.26,16.91,15.67,ARH1,2017-04-17,2017-09-11,147,60,0.40816326530612246,s5
-90.7601590042523,34.729625637136785,2017,6,17,168,2017-06-17,26.7,31.73,22.26,1.22,22.12,ARH1,2017-04-17,2017-09-11,147,61,0.41496598639455784,s5
-90.7601590042523,34.729625637136785,2017,6,18,169,2017-06-18,24.89,29.69,19.75,9.07,10.75,ARH1,2017-04-17,2017-09-11,147,62,0.4217687074829932,s5
-90.7601590042523,34.729625637136785,2017,6,19,170,2017-06-19,24.8,31.36,19.64,1.51,23.15,ARH1,2017-04-17,2017-09-11,147,63,0.42857142857142855,s5
-90.7601590042523,34.729625637136785,2017,6,20,171,2017-06-20,26.07,33.26,18.77,0,28.87,ARH1,2017-04-17,2017-09-11,147,64,0.43537414965986393,s5
-90.7601590042523,34.729625637136785,2017,6,21,172,2017-06-21,24.42,29.03,20.03,1.06,15.89,ARH1,2017-04-17,2017-09-11,147,65,0.4421768707482993,s5
-90.7601590042523,34.729625637136785,2017,6,22,173,2017-06-22,27.27,32.77,22.93,8.9,16.73,ARH1,2017-04-17,2017-09-11,147,66,0.4489795918367347,s5
-90.7601590042523,34.729625637136785,2017,6,23,174,2017-06-23,26.17,28.67,24.62,35.43,11.78,ARH1,2017-04-17,2017-09-11,147,67,0.4557823129251701,s5
-90.7601590042523,34.729625637136785,2017,6,24,175,2017-06-24,24.05,29.28,20.06,0.69,24.85,ARH1,2017-04-17,2017-09-11,147,68,0.46258503401360546,s5
-90.7601590042523,34.729625637136785,2017,6,25,176,2017-06-25,24.25,29.66,18.56,0.02,30.42,ARH1,2017-04-17,2017-09-11,147,69,0.46938775510204084,s5
-90.7601590042523,34.729625637136785,2017,6,26,177,2017-06-26,24.79,29.38,18.89,0.03,20.46,ARH1,2017-04-17,2017-09-11,147,70,0.47619047619047616,s5
-90.7601590042523,34.729625637136785,2017,6,27,178,2017-06-27,25.22,30.6,19.71,0,28.43,ARH1,2017-04-17,2017-09-11,147,71,0.48299319727891155,s5
-90.7601590042523,34.729625637136785,2017,6,28,179,2017-06-28,26.47,32.45,20.36,0,28.72,ARH1,2017-04-17,2017-09-11,147,72,0.4897959183673469,s5
-90.7601590042523,34.729625637136785,2017,6,29,180,2017-06-29,27.1,32.48,21.75,0.08,21.3,ARH1,2017-04-17,2017-09-11,147,73,0.4965986394557823,s5
-90.7601590042523,34.729625637136785,2017,6,30,181,2017-06-30,28.25,33.32,23.87,0.82,17.56,ARH1,2017-04-17,2017-09-11,147,74,0.5034013605442177,s6
-90.7601590042523,34.729625637136785,2017,7,1,182,2017-07-01,27.54,31.54,24.25,5.81,24.3,ARH1,2017-04-17,2017-09-11,147,75,0.5102040816326531,s6
-90.7601590042523,34.729625637136785,2017,7,2,183,2017-07-02,27.13,32.09,21.85,1.97,22.74,ARH1,2017-04-17,2017-09-11,147,76,0.5170068027210885,s6
-90.7601590042523,34.729625637136785,2017,7,3,184,2017-07-03,25.89,29.47,22.67,6.05,17.84,ARH1,2017-04-17,2017-09-11,147,77,0.5238095238095238,s6
-90.7601590042523,34.729625637136785,2017,7,4,185,2017-07-04,27.02,30.87,23.69,14.77,19.93,ARH1,2017-04-17,2017-09-11,147,78,0.5306122448979592,s6
-90.7601590042523,34.729625637136785,2017,7,5,186,2017-07-05,26.9,31.43,23.29,9.81,19.94,ARH1,2017-04-17,2017-09-11,147,79,0.5374149659863946,s6
-90.7601590042523,34.729625637136785,2017,7,6,187,2017-07-06,26.47,30.2,23.7,2.64,24.56,ARH1,2017-04-17,2017-09-11,147,80,0.54421768707483,s6
-90.7601590042523,34.729625637136785,2017,7,7,188,2017-07-07,28.25,33.73,22.91,1.37,27.98,ARH1,2017-04-17,2017-09-11,147,81,0.5510204081632653,s6
-90.7601590042523,34.729625637136785,2017,7,8,189,2017-07-08,27.3,32.76,22.08,3.25,17.4,ARH1,2017-04-17,2017-09-11,147,82,0.5578231292517006,s6
-90.7601590042523,34.729625637136785,2017,7,9,190,2017-07-09,28.09,34.36,21.06,0,29.53,ARH1,2017-04-17,2017-09-11,147,83,0.564625850340136,s6
-90.7601590042523,34.729625637136785,2017,7,10,191,2017-07-10,28.41,35.18,21.21,0,29.9,ARH1,2017-04-17,2017-09-11,147,84,0.5714285714285714,s6
-90.7601590042523,34.729625637136785,2017,7,11,192,2017-07-11,28.15,34.84,20.77,0.02,27.57,ARH1,2017-04-17,2017-09-11,147,85,0.5782312925170068,s6
-90.7601590042523,34.729625637136785,2017,7,12,193,2017-07-12,28.63,34.17,23.4,1.26,26.66,ARH1,2017-04-17,2017-09-11,147,86,0.5850340136054422,s6
-90.7601590042523,34.729625637136785,2017,7,13,194,2017-07-13,29.33,35.43,23.25,0.1,27.5,ARH1,2017-04-17,2017-09-11,147,87,0.5918367346938775,s6
-90.7601590042523,34.729625637136785,2017,7,14,195,2017-07-14,29.1,34.3,24.16,6.42,26.65,ARH1,2017-04-17,2017-09-11,147,88,0.5986394557823129,s6
-90.7601590042523,34.729625637136785,2017,7,15,196,2017-07-15,28.17,33.16,22.94,6.09,21.54,ARH1,2017-04-17,2017-09-11,147,89,0.6054421768707483,s7
-90.7601590042523,34.729625637136785,2017,7,16,197,2017-07-16,28.16,33.82,23.17,2.28,27.67,ARH1,2017-04-17,2017-09-11,147,90,0.6122448979591837,s7
-90.7601590042523,34.729625637136785,2017,7,17,198,2017-07-17,27.98,34.98,20.78,0.08,29.11,ARH1,2017-04-17,2017-09-11,147,91,0.6190476190476191,s7
-90.7601590042523,34.729625637136785,2017,7,18,199,2017-07-18,29.97,36.37,22.96,0.61,28,ARH1,2017-04-17,2017-09-11,147,92,0.6258503401360545,s7
-90.7601590042523,34.729625637136785,2017,7,19,200,2017-07-19,31.28,36.99,25.6,0.04,27.02,ARH1,2017-04-17,2017-09-11,147,93,0.6326530612244898,s7
-90.7601590042523,34.729625637136785,2017,7,20,201,2017-07-20,31.82,37.55,26.11,0.69,26.89,ARH1,2017-04-17,2017-09-11,147,94,0.6394557823129252,s7
-90.7601590042523,34.729625637136785,2017,7,21,202,2017-07-21,31.86,38.57,25.37,0.14,25.2,ARH1,2017-04-17,2017-09-11,147,95,0.6462585034013606,s7
-90.7601590042523,34.729625637136785,2017,7,22,203,2017-07-22,31.37,37.98,24.69,0.01,25.99,ARH1,2017-04-17,2017-09-11,147,96,0.6530612244897959,s7
-90.7601590042523,34.729625637136785,2017,7,23,204,2017-07-23,30.44,36.62,24.9,5.58,25.31,ARH1,2017-04-17,2017-09-11,147,97,0.6598639455782312,s7
-90.7601590042523,34.729625637136785,2017,7,24,205,2017-07-24,29.93,36.28,23.55,0.83,22.5,ARH1,2017-04-17,2017-09-11,147,98,0.6666666666666666,s7
-90.7601590042523,34.729625637136785,2017,7,25,206,2017-07-25,30.45,37.28,24.22,2.48,25.61,ARH1,2017-04-17,2017-09-11,147,99,0.673469387755102,s7
-90.7601590042523,34.729625637136785,2017,7,26,207,2017-07-26,31.14,38.21,24.43,0.04,27.28,ARH1,2017-04-17,2017-09-11,147,100,0.6802721088435374,s7
-90.7601590042523,34.729625637136785,2017,7,27,208,2017-07-27,30.01,35.71,23.96,4.45,20.36,ARH1,2017-04-17,2017-09-11,147,101,0.6870748299319728,s7
-90.7601590042523,34.729625637136785,2017,7,28,209,2017-07-28,26.61,29.29,24.79,13.94,11.09,ARH1,2017-04-17,2017-09-11,147,102,0.6938775510204082,s7
-90.7601590042523,34.729625637136785,2017,7,29,210,2017-07-29,26.47,32.96,20.34,0.25,26.51,ARH1,2017-04-17,2017-09-11,147,103,0.7006802721088435,s8
-90.7601590042523,34.729625637136785,2017,7,30,211,2017-07-30,25.25,32.93,17.77,0,29.12,ARH1,2017-04-17,2017-09-11,147,104,0.7074829931972789,s8
-90.7601590042523,34.729625637136785,2017,7,31,212,2017-07-31,27,34.39,20.38,0,26.53,ARH1,2017-04-17,2017-09-11,147,105,0.7142857142857143,s8
-90.7601590042523,34.729625637136785,2017,8,1,213,2017-08-01,26.45,31.57,21.79,0.99,14.55,ARH1,2017-04-17,2017-09-11,147,106,0.7210884353741497,s8
-90.7601590042523,34.729625637136785,2017,8,2,214,2017-08-02,27.21,34.19,21.13,0.9,18.31,ARH1,2017-04-17,2017-09-11,147,107,0.7278911564625851,s8
-90.7601590042523,34.729625637136785,2017,8,3,215,2017-08-03,28.47,35,21.66,0.26,26.05,ARH1,2017-04-17,2017-09-11,147,108,0.7346938775510204,s8
-90.7601590042523,34.729625637136785,2017,8,4,216,2017-08-04,26.29,31.02,22.14,2.52,19.39,ARH1,2017-04-17,2017-09-11,147,109,0.7414965986394558,s8
-90.7601590042523,34.729625637136785,2017,8,5,217,2017-08-05,27.24,35.06,19.24,0,26.21,ARH1,2017-04-17,2017-09-11,147,110,0.7482993197278912,s8
-90.7601590042523,34.729625637136785,2017,8,6,218,2017-08-06,27.36,33.64,23.32,2.74,12.41,ARH1,2017-04-17,2017-09-11,147,111,0.7551020408163265,s8
-90.7601590042523,34.729625637136785,2017,8,7,219,2017-08-07,24.81,28.46,22.26,16.91,9.24,ARH1,2017-04-17,2017-09-11,147,112,0.7619047619047619,s8
-90.7601590042523,34.729625637136785,2017,8,8,220,2017-08-08,26.56,33.16,21.37,3.59,15.81,ARH1,2017-04-17,2017-09-11,147,113,0.7687074829931972,s8
-90.7601590042523,34.729625637136785,2017,8,9,221,2017-08-09,27.36,33.22,22.27,2.52,21.97,ARH1,2017-04-17,2017-09-11,147,114,0.7755102040816326,s8
-90.7601590042523,34.729625637136785,2017,8,10,222,2017-08-10,28.22,34.54,22.74,0.46,18.7,ARH1,2017-04-17,2017-09-11,147,115,0.782312925170068,s8
-90.7601590042523,34.729625637136785,2017,8,11,223,2017-08-11,28.25,34.05,23.26,11.87,14.81,ARH1,2017-04-17,2017-09-11,147,116,0.7891156462585034,s8
-90.7601590042523,34.729625637136785,2017,8,12,224,2017-08-12,27.3,33.17,22.24,1.01,22.74,ARH1,2017-04-17,2017-09-11,147,117,0.7959183673469388,s8
-90.7601590042523,34.729625637136785,2017,8,13,225,2017-08-13,24.16,27.67,20.62,9.93,7.4,ARH1,2017-04-17,2017-09-11,147,118,0.8027210884353742,s9
-90.7601590042523,34.729625637136785,2017,8,14,226,2017-08-14,25.84,29.22,23.89,17.46,9.76,ARH1,2017-04-17,2017-09-11,147,119,0.8095238095238095,s9
-90.7601590042523,34.729625637136785,2017,8,15,227,2017-08-15,27.78,33.08,23.46,5.69,19.32,ARH1,2017-04-17,2017-09-11,147,120,0.8163265306122449,s9
-90.7601590042523,34.729625637136785,2017,8,16,228,2017-08-16,27.73,32.32,24.26,0.36,17.7,ARH1,2017-04-17,2017-09-11,147,121,0.8231292517006803,s9
-90.7601590042523,34.729625637136785,2017,8,17,229,2017-08-17,27.21,31.07,24.4,5.94,15.12,ARH1,2017-04-17,2017-09-11,147,122,0.8299319727891157,s9
-90.7601590042523,34.729625637136785,2017,8,18,230,2017-08-18,28.38,33.92,22.87,0.49,25.33,ARH1,2017-04-17,2017-09-11,147,123,0.8367346938775511,s9
-90.7601590042523,34.729625637136785,2017,8,19,231,2017-08-19,29.56,34.97,23.61,0.98,24.41,ARH1,2017-04-17,2017-09-11,147,124,0.8435374149659864,s9
-90.7601590042523,34.729625637136785,2017,8,20,232,2017-08-20,29.36,34.18,24.48,5.85,21.14,ARH1,2017-04-17,2017-09-11,147,125,0.8503401360544217,s9
-90.7601590042523,34.729625637136785,2017,8,21,233,2017-08-21,30.02,35.46,25.4,0.41,23.37,ARH1,2017-04-17,2017-09-11,147,126,0.8571428571428571,s9
-90.7601590042523,34.729625637136785,2017,8,22,234,2017-08-22,29.81,36.2,23.86,1.42,23.85,ARH1,2017-04-17,2017-09-11,147,127,0.8639455782312925,s9
-90.7601590042523,34.729625637136785,2017,8,23,235,2017-08-23,26.31,30.15,20.99,6.32,16.23,ARH1,2017-04-17,2017-09-11,147,128,0.8707482993197279,s9
-90.7601590042523,34.729625637136785,2017,8,24,236,2017-08-24,23.72,31.26,17.1,0,26.21,ARH1,2017-04-17,2017-09-11,147,129,0.8775510204081632,s9
-90.7601590042523,34.729625637136785,2017,8,25,237,2017-08-25,24.67,32.45,17.85,0,24.81,ARH1,2017-04-17,2017-09-11,147,130,0.8843537414965986,s9
-90.7601590042523,34.729625637136785,2017,8,26,238,2017-08-26,25.29,31.68,20.29,0.3,13.09,ARH1,2017-04-17,2017-09-11,147,131,0.891156462585034,s9
-90.7601590042523,34.729625637136785,2017,8,27,239,2017-08-27,26.97,33.45,20.95,2.51,15.04,ARH1,2017-04-17,2017-09-11,147,132,0.8979591836734694,s9
-90.7601590042523,34.729625637136785,2017,8,28,240,2017-08-28,25.03,28.44,21.26,3.47,12.36,ARH1,2017-04-17,2017-09-11,147,133,0.9047619047619048,s10
-90.7601590042523,34.729625637136785,2017,8,29,241,2017-08-29,24.1,30.21,19.57,0,17.51,ARH1,2017-04-17,2017-09-11,147,134,0.9115646258503401,s10
-90.7601590042523,34.729625637136785,2017,8,30,242,2017-08-30,22.93,27.5,20.29,9.48,7.75,ARH1,2017-04-17,2017-09-11,147,135,0.9183673469387755,s10
-90.7601590042523,34.729625637136785,2017,8,31,243,2017-08-31,23.14,26.2,19.12,64.25,3.57,ARH1,2017-04-17,2017-09-11,147,136,0.9251700680272109,s10
-90.7601590042523,34.729625637136785,2017,9,1,244,2017-09-01,22.51,27.89,16.88,0.27,18.73,ARH1,2017-04-17,2017-09-11,147,137,0.9319727891156463,s10
-90.7601590042523,34.729625637136785,2017,9,2,245,2017-09-02,23.49,28.35,18.03,0,21.52,ARH1,2017-04-17,2017-09-11,147,138,0.9387755102040817,s10
-90.7601590042523,34.729625637136785,2017,9,3,246,2017-09-03,24.61,30.56,18.21,0,22.45,ARH1,2017-04-17,2017-09-11,147,139,0.9455782312925171,s10
-90.7601590042523,34.729625637136785,2017,9,4,247,2017-09-04,25.12,30.84,19.5,0.79,19.91,ARH1,2017-04-17,2017-09-11,147,140,0.9523809523809523,s10
-90.7601590042523,34.729625637136785,2017,9,5,248,2017-09-05,23.17,28.66,17.04,1.43,7.82,ARH1,2017-04-17,2017-09-11,147,141,0.9591836734693877,s10
-90.7601590042523,34.729625637136785,2017,9,6,249,2017-09-06,19.26,24.98,13.01,0.01,23.17,ARH1,2017-04-17,2017-09-11,147,142,0.9659863945578231,s10
-90.7601590042523,34.729625637136785,2017,9,7,250,2017-09-07,19.08,25.85,12,0,23.68,ARH1,2017-04-17,2017-09-11,147,143,0.9727891156462585,s10
-90.7601590042523,34.729625637136785,2017,9,8,251,2017-09-08,19.75,27.52,12.55,0,23.94,ARH1,2017-04-17,2017-09-11,147,144,0.9795918367346939,s10
-90.7601590042523,34.729625637136785,2017,9,9,252,2017-09-09,20.8,28.36,14.21,0,23.96,ARH1,2017-04-17,2017-09-11,147,145,0.9863945578231292,s10
-90.7601590042523,34.729625637136785,2017,9,10,253,2017-09-10,20.96,28.04,15.24,0,23.28,ARH1,2017-04-17,2017-09-11,147,146,0.9931972789115646,s10
-90.7601590042523,34.729625637136785,2017,9,11,254,2017-09-11,20.25,27.55,13.9,0.03,20.3,ARH1,2017-04-17,2017-09-11,147,147,1,s10
-90.7601590042523,34.729625637136785,2018,4,25,115,2018-04-25,16.46,23.32,10.26,15.16,16.35,ARH1,2018-04-25,2018-09-01,129,0,0,s1
-90.7601590042523,34.729625637136785,2018,4,26,116,2018-04-26,14.74,18.86,12.19,13.41,10.34,ARH1,2018-04-25,2018-09-01,129,1,0.007751937984496124,s1
-90.7601590042523,34.729625637136785,2018,4,27,117,2018-04-27,16.34,22.84,9.87,0.03,26.22,ARH1,2018-04-25,2018-09-01,129,2,0.015503875968992248,s1
-90.7601590042523,34.729625637136785,2018,4,28,118,2018-04-28,17.31,25.17,10.98,0,26.98,ARH1,2018-04-25,2018-09-01,129,3,0.023255813953488372,s1
-90.7601590042523,34.729625637136785,2018,4,29,119,2018-04-29,14.33,21.18,8.48,0,29.05,ARH1,2018-04-25,2018-09-01,129,4,0.031007751937984496,s1
-90.7601590042523,34.729625637136785,2018,4,30,120,2018-04-30,16.14,24.74,7.24,0,29.1,ARH1,2018-04-25,2018-09-01,129,5,0.03875968992248062,s1
-90.7601590042523,34.729625637136785,2018,5,1,121,2018-05-01,19.17,26.4,11.92,0,24.84,ARH1,2018-04-25,2018-09-01,129,6,0.046511627906976744,s1
-90.7601590042523,34.729625637136785,2018,5,2,122,2018-05-02,22.83,28.43,18.12,0,21.3,ARH1,2018-04-25,2018-09-01,129,7,0.05426356589147287,s1
-90.7601590042523,34.729625637136785,2018,5,3,123,2018-05-03,22.66,27.53,19.74,0.5,19.19,ARH1,2018-04-25,2018-09-01,129,8,0.06201550387596899,s1
-90.7601590042523,34.729625637136785,2018,5,4,124,2018-05-04,22.3,25.83,19.22,2.02,9.62,ARH1,2018-04-25,2018-09-01,129,9,0.06976744186046512,s1
-90.7601590042523,34.729625637136785,2018,5,5,125,2018-05-05,20.75,25.09,17.71,11.55,20.32,ARH1,2018-04-25,2018-09-01,129,10,0.07751937984496124,s1
-90.7601590042523,34.729625637136785,2018,5,6,126,2018-05-06,21.89,28.25,14.2,0.07,27.86,ARH1,2018-04-25,2018-09-01,129,11,0.08527131782945736,s1
-90.7601590042523,34.729625637136785,2018,5,7,127,2018-05-07,22.51,29.13,15.35,0.74,27.97,ARH1,2018-04-25,2018-09-01,129,12,0.09302325581395349,s1
-90.7601590042523,34.729625637136785,2018,5,8,128,2018-05-08,23.6,29.75,16.85,0,25.75,ARH1,2018-04-25,2018-09-01,129,13,0.10077519379844961,s2
-90.7601590042523,34.729625637136785,2018,5,9,129,2018-05-09,23.76,28.55,19.31,0,21.01,ARH1,2018-04-25,2018-09-01,129,14,0.10852713178294573,s2
