site,year,gdd_s1,gdd_s2,gdd_s3,gdd_s4,gdd_s5,gdd_s6,gdd_s7,gdd_s8,gdd_s9,gdd_s10,prcp_s1,prcp_s2,prcp_s3,prcp_s4,prcp_s5,prcp_s6,prcp_s7,prcp_s8,prcp_s9,prcp_s10,rad_s1,rad_s2,rad_s3,rad_s4,rad_s5,rad_s6,rad_s7,rad_s8,rad_s9,rad_s10,t2m_s1,t2m_s2,t2m_s3,t2m_s4,t2m_s5,t2m_s6,t2m_s7,t2m_s8,t2m_s9,t2m_s10,t2max_s1,t2max_s2,t2max_s3,t2max_s4,t2max_s5,t2max_s6,t2max_s7,t2max_s8,t2max_s9,t2max_s10,t2min_s1,t2min_s2,t2min_s3,t2min_s4,t2min_s5,t2min_s6,t2min_s7,t2min_s8,t2min_s9,t2min_s10,total_gdd,total_prcp,total_rad,avg_t2m,max_t2max,min_t2min,gdd_early,gdd_mid,gdd_late,prcp_early,prcp_mid,prcp_late,rad_early,rad_mid,rad_late
GAH2,2016,211.56500000000005,211.99,228.285,228.91000000000003,232.61000000000004,230.75000000000003,223.01999999999998,204.17,209.05,153.71,45.82,12.83,44.36000000000001,30.87,40.519999999999996,40.89000000000001,49.290000000000006,38.940000000000005,10.86,8.02,354.33,350.79,329.07000000000005,337.18999999999994,310.58000000000004,280.98,282.7,263.46999999999997,259.35,254.82,24.742666666666665,27.334285714285713,29.16357142857143,28.963571428571427,29.379285714285714,28.650714285714287,27.480714285714285,25.72642857142857,25.727857142857143,20.45285714285714,35.63,39.55,40.3,38.87,39.22,38.74,36.39,36.88,35.82,32.13,14.89,15.52,20.88,21.39,22.13,21.92,20.46,16.77,18.23,9.24,2134.06,322.4,3023.2799999999997,26.762195238095238,40.3,9.24,651.84,915.2900000000001,566.9300000000001,103.01,161.57,57.82000000000001,1034.19,1211.45,777.6399999999999
GAH2,2017,128.17000000000002,167.00000000000003,179.99,192.29,196.64000000000004,208.27499999999998,205.755,198.39,206.87999999999997,165.64499999999998,23.639999999999997,83.32,37.65,52.45,71.19,40.93,32.919999999999995,85.24999999999999,17.040000000000003,29.700000000000003,313.39000000000004,285.97,252.98,268.87,286.29,302.44,305.83000000000004,231.63,285.69999999999993,240.51,20.003846153846155,23.583846153846153,24.076153846153847,25.89923076923077,26.05,27.235384615384614,27.962307692307693,26.2,27.462307692307693,22.724615384615383,33.19,35.91,34.96,36.54,35.75,36.5,39.29,35.26,37.43,33.68,7.85,11.85,15.63,16.94,17.78,20.57,16.07,17.99,19.53,11.91,1849.035,474.09000000000003,2773.6099999999997,25.11976923076923,39.29,7.85,475.1600000000001,802.96,570.915,144.60999999999999,197.48999999999998,131.99,852.3400000000001,1163.4300000000003,757.8399999999999
GAH2,2018,168.35,174.015,204.02999999999997,206.275,225.20999999999998,207.1,197.97500000000002,217.89500000000007,200.005,224.50000000000003,0.75,105.33,64.25999999999999,29.990000000000002,70.44,31.550000000000004,79.98,20.950000000000003,25.92,13.11,360.05000000000007,207.58,324.45,295.76,324.68999999999994,280.38,267.85999999999996,321.18,269.15,270.79,22.677857142857142,23.021538461538462,24.877857142857142,27.361538461538462,27.540714285714284,27.654615384615383,26.62,27.164285714285715,26.388461538461538,27.716428571428573,36.04,31.71,34.3,39.45,36.04,38.35,37.22,35.8,37.29,36.58,7.74,16.96,15.78,20.18,21.21,18.46,19.35,17.38,16.73,20.69,2025.355,442.28000000000003,2921.8900000000003,26.10232967032967,39.45,7.74,546.395,836.5600000000001,642.4000000000001,170.33999999999997,211.96000000000004,59.980000000000004,892.0800000000002,1168.6899999999998,861.1199999999999
GAH2,2019,119.08500000000001,183.02999999999997,176.075,223.435,217.725,224.38499999999996,247.46,215.43,245.735,227.79000000000002,48.449999999999996,35.980000000000004,17.360000000000003,84.88,46.86,21.09,46.75999999999999,35.29,41.21,40.35,304.27,337.83,360.47,324.49999999999994,345.34,328.74,329.24999999999994,318.93,349.12000000000006,307.59,17.345333333333333,21.871333333333332,23.882142857142856,26.437333333333335,24.934,28.357857142857142,28.609333333333336,27.155,29.287333333333333,26.131333333333334,28.01,30.81,37.44,37.62,35.26,38.54,38.6,37.38,39.25,37.19,5.25,7.86,9.57,17.61,12.82,20.12,21.67,18.04,21.1,16.93,2080.15,418.23,3306.0399999999995,25.4011,39.25,5.25,478.19,913.005,688.955,101.79,199.59,116.85,1002.5699999999999,1327.83,975.6400000000001
GAH2,2020,132.23499999999999,213.78500000000003,205.685,250.18000000000004,258.99,242.755,251.325,236.155,197.78000000000003,145.58,50.53,28.42,24.37,58.63,24.640000000000004,47.57,81.82,38.97,144.4,17.640000000000004,369.83,340.74000000000007,333.43,353.89,388.40000000000003,333.65999999999997,322.96,279.37,246.94,250.82999999999998,17.8325,23.184375,23.980666666666668,26.77125,28.908125000000002,28.768,27.375,26.697333333333333,22.439375,18.61125,28.64,31.79,33.74,37.56,39.73,38.4,38.05,36.9,34.74,30.72,5.53,11.47,12.61,19.73,19.65,21.31,19.65,17.27,9.67,7.81,2134.4700000000003,516.99,3220.0499999999997,24.4567875,39.73,5.53,551.7049999999999,1003.25,579.5150000000001,103.32000000000001,212.66,201.01000000000002,1044,1398.9099999999999,777.1399999999999
GAH2,2021,118.425,135.26500000000001,186.03,232.115,215.68000000000004,229.865,255.54500000000002,235.41999999999996,239.705,228.60000000000002,39.830000000000005,71.89999999999999,3.58,43.68,62.55,47.41999999999999,65.71999999999998,24.96,78.85000000000001,29.009999999999998,357.5900000000001,317.55999999999995,380.0199999999999,332.48,336.39,314.03999999999996,344.90000000000003,327.85,284.8,306.17,16.538125,18.711333333333332,23.312,25.178124999999998,25.554,26.366,27.905,27.538,27.057333333333332,24.515,29.15,27.81,36.07,36.49,36.26,35.78,39.14,38.05,36.65,34.61,1.27,6.87,11.58,13.39,15.27,17.71,20.44,18.75,20.94,14.83,2076.65,467.4999999999999,3301.8,24.267491666666665,39.14,1.27,439.72,933.2050000000002,703.725,115.30999999999999,219.36999999999995,132.82,1055.17,1327.81,918.8200000000002
GAH2,2022,138.29500000000002,185.475,223.52999999999997,243.07500000000005,246.39,257.72499999999997,259.65500000000003,250.695,249.45,235.56999999999996,18.29000000000001,9.1,58.4,15.840000000000002,40.15,88.47000000000001,49.00000000000001,67.45,78.82,15.19,383.26,363.63,361.90999999999997,393.82,374.81,331.96000000000004,350.94,303.97,283.50999999999993,314.56000000000006,17.65529411764706,21.775625,25.04625,27.685625,28.186875,28.03,28.34875,26.4325,25.74875,24.12235294117647,28.73,34.11,37.03,40.73,40.95,39.71,37.93,36.29,36.21,36.42,5.37,9.04,15.39,16.95,16.33,19.9,20.82,20.32,18.96,14.69,2289.8599999999997,440.71,3462.37,25.303202205882354,40.95,5.37,547.3,1006.845,735.7149999999999,85.79,193.46,161.45999999999998,1108.8,1451.5300000000002,902.0400000000001
GAH2,2023,125.67999999999998,189.1,175.24000000000004,220.1,239.43500000000003,252.54000000000002,241.31500000000005,251.95,221.09500000000003,208.71500000000006,51.41,44.53,15.790000000000001,112.22999999999999,55.66,29.210000000000004,71.75999999999999,40.040000000000006,57.05,29.850000000000005,323.54,285.21999999999997,352.97,301.17999999999995,347.83,383.13,311.54,370.05,282.71999999999997,271.41,17.293125,21.57125,21.628,24.165,27.652666666666665,28.47,28.016,28.405625,25.669333333333334,23.039375,28.96,33,33.08,34.83,36.95,38.39,38.66,41.27,38.53,36.05,5.67,11.71,11.56,13.81,18.59,19.49,19.8,17.83,16.83,13.18,2125.17,507.53000000000003,3229.5899999999997,24.5910375,41.27,5.67,490.02,953.3900000000001,681.7600000000001,111.73,268.86,126.94000000000001,961.73,1343.6799999999998,924.1800000000001
GEH1,2019,80.97,145.32,150.13500000000002,179.38000000000002,169.615,186.54500000000002,88.27499999999999,53.64,50.434999999999995,4.965,60.18000000000001,68.47000000000001,6.67,30.970000000000002,35.980000000000004,16.29,18.05,87.38,35.1,49.22,357.40999999999997,375.88000000000005,454.43999999999994,312.71,304.85,300.76,228.66000000000003,127.33999999999996,116.28000000000002,59.29999999999999,13.073,17.967368421052633,18.08684210526316,19.959473684210526,18.895263157894735,19.829473684210527,13.241052631578947,11.297894736842105,9.67157894736842,4.271578947368421,26.04,27.21,32.96,36.49,29.67,32.17,25.73,22,22.66,14.81,-1.48,7.61,6.4,9.79,8.34,8.81,3.92,-0.25,-3.69,-1.86,1109.28,408.31000000000006,2637.6300000000006,14.629352631578946,36.49,-3.69,376.425,623.8149999999999,109.03999999999999,135.32000000000002,101.29,171.7,1187.73,1146.98,302.91999999999996
GEH1,2020,68.95000000000002,113.225,159.07999999999998,135.67000000000004,227.65000000000003,156.72500000000002,140.24,46.67,34.320000000000014,6.945000000000002,20.8,65.49000000000001,33.68000000000001,23.40000000000001,47.209999999999994,38.79,8.45,55.55,34.74,11.009999999999998,407.53000000000003,385.65,374.54,353.53000000000003,390.77,260.15,291.8800000000001,138.34000000000003,83.57,82.37999999999998,11.23904761904762,15.1485,18.274,16.9255,21.365714285714287,17.7125,16.1575,10.143,9.571,5.386190476190476,22.02,28.17,26.86,27.16,35.1,31.99,28.68,20.56,19.06,12.82,-1.12,5.44,10.18,7.18,10.45,7.66,6.44,3.84,1.91,-0.97,1089.475,339.12,2768.3400000000006,14.192295238095237,35.1,-1.12,341.255,660.2850000000001,87.93500000000002,119.97000000000001,117.85000000000001,101.29999999999998,1167.72,1296.33,304.29
GEH1,2021,43.69,148.84499999999997,158.92000000000002,153.155,139.23000000000002,107.625,118.30500000000002,79.46,23.304999999999996,3.885,73.56,42.64,65.78,66.46,33.23,81.53999999999999,18.75,22.35,23.560000000000002,29.550000000000008,320.58000000000004,407.60999999999996,314.41,298.65999999999997,309.89,228.10000000000002,239.07,173.13,112.35999999999999,64.90999999999998,10.4565,18.18421052631579,18.44157894736842,18.327368421052633,17.388947368421054,15.427368421052632,15.472631578947368,12.268947368421053,7.800526315789474,5.098947368421053,18.22,31.04,29.12,27.01,28.29,26.1,26.45,24.11,16.68,16.95,4.41,6.9,10.99,11.71,10.22,7.89,4.48,0.71,-0.63,-1.59,976.4200000000001,457.4200000000001,2468.7200000000003,13.886702631578949,31.04,-1.59,351.455,518.315,106.64999999999999,181.98000000000002,199.98,75.46000000000001,1042.6000000000001,1075.72,350.4
GEH1,2022,99.87,142.925,172.14499999999998,189.77500000000003,214.18,183.81499999999997,86.69999999999999,50.89,78.34,14.334999999999997,45.77,21.65,29.8,25.1,24.99,14.2,61.230000000000004,31.750000000000004,36.77,36.199999999999996,384.07,417.01,367.07,389.96,361.09000000000003,300.66999999999996,193.23000000000002,180.95999999999998,119.33999999999999,86.53000000000002,14.334999999999999,17.939473684210526,19.32263157894737,20.670526315789473,21.747894736842106,19.646842105263158,13.432105263157895,9.935263157894736,12.736842105263158,5.7095,26.09,32.7,30.47,36.39,34.93,30.38,27.06,18.7,21.7,14.61,4.18,7.8,10.11,9.96,9.14,9.34,4.38,2.02,3.86,-7.21,1232.975,327.46,2799.9300000000003,15.547607894736842,36.39,-7.21,414.94,674.47,143.56500000000003,97.22,125.52000000000001,104.72,1168.1499999999999,1244.9499999999998,386.83
IAH1,2014,153.975,158.76999999999998,202.215,158.16000000000003,182.405,189.475,207.46999999999994,106.445,108.15000000000002,48.349999999999994,21.659999999999997,63.370000000000005,173.73,56.90000000000001,33.13,19.990000000000002,108.50999999999999,102.11,22.87,67.19,358.63,344.15999999999997,301.71,344.26000000000005,367.11,271.93999999999994,258.28000000000003,254.29000000000005,218.15,196.95,19.386875,20.384375,22.86875,21.009333333333334,21.71625,21.8225,23.833333333333332,15.9975,15.850625,10.44625,29.13,29.03,29.41,29.52,30.92,30.03,32.66,30.44,27.32,20.25,2.44,8.85,10.71,10.9,12.43,13.37,14.91,1.94,0.54,0.99,1515.415,669.46,2915.48,19.331579166666668,32.66,0.54,514.96,737.51,262.94500000000005,258.76,218.53,192.17000000000002,1004.5,1241.5900000000001,669.3900000000001
IAH1,2015,129.90500000000003,119.07,192.85000000000002,176.29999999999998,204.94,212,194.565,191.78,159.35999999999999,113.6,68.67999999999999,52.9,104.40000000000002,75.94999999999999,89.88,54.11,67.81,38.65,68.39999999999999,8.37,315.78,325.65000000000003,319.32,301.37,332.28000000000003,353.28,314.38,301.13999999999993,287.78999999999996,234.19000000000003,17.288823529411765,16.931875,22.368125,21.441875,23.223125,23.543125,22.1625,22.33625,19.73375,15.97,26.42,26.79,31.35,29.35,32.63,30.58,30.22,33.89,30.72,27.75,4.82,2.7,14.01,11.57,11.62,15.17,11.02,9.87,7.78,5.09,1694.37,629.15,3085.18,20.499944852941177,33.89,2.7,441.82500000000005,787.8050000000001,464.74,225.98000000000002,287.75,115.41999999999999,960.75,1301.31,823.1199999999999
IAH1,2016,76.81,93.35499999999999,172.22500000000002,224.275,208.01,231.31000000000003,221.04500000000004,200.84999999999997,177.385,165.35999999999999,44.94,40.57000000000001,52.9,63.059999999999995,83.17999999999999,70.93,120.37000000000002,57.32,52.150000000000006,35.69999999999999,279.09999999999997,333.50999999999993,420.16,435.16,377.62,345.75,306.02,306.04,283.07,252.43999999999997,13.181176470588236,14.806875,20.861874999999998,24.79875,22.52294117647059,24.741875,24.0825,22.68375,21.09125,19.443529411764708,27.7,26.76,30.21,33.2,31.43,32.46,32.99,30.6,33.08,30.86,2.94,1.17,11.22,15.5,13.45,14.01,15.84,12.8,11.26,7.85,1770.6249999999998,621.1199999999999,3338.8700000000003,20.821452205882352,33.2,1.17,342.39,884.6400000000001,543.5949999999999,138.41,337.54,145.17,1032.77,1464.55,841.55
IAH1,2017,84.00500000000001,129.20999999999998,243.025,224.195,284.815,221.015,220.99999999999994,201.235,198.28499999999997,95.295,81.44999999999999,59.64,31.85,28.679999999999996,72.83,11.79,46.16000000000001,11.91,64.21,79.21000000000001,355.72,368.67,526.4300000000001,439.28999999999996,452.28,414.73,306.27,345.7300000000001,230.44000000000003,203.89999999999998,12.35421052631579,16.738333333333333,23.483684210526317,23.06111111111111,26.377368421052633,22.49222222222222,22.315555555555555,20.469473684210527,20.809444444444445,13.141052631578948,26.78,28.96,34.41,35.57,37.46,33.09,32.39,34.94,33.77,26.25,1.68,6.03,10.04,9.99,15.99,12,11.86,8.17,7.62,1.23,1902.08,487.73,3643.4600000000005,20.12424561403509,37.46,1.23,456.24,951.0249999999999,494.815,172.93999999999997,159.45999999999998,155.32999999999998,1250.8200000000002,1612.57,780.07
IAH1,2018,156.925,218.785,215.06999999999996,244.89000000000001,220.06500000000003,224.06,226.79,176.48,123.16000000000003,67.15999999999998,49.87,44.83,112.74999999999999,20.240000000000002,61.95,29.659999999999997,116.14999999999999,135.82999999999998,61.34,121.95,327.59,407.23,312.31,448.76,362.43999999999994,363.0400000000001,279.78,248.84,204.14,173.83999999999997,19.11941176470588,24.508125,24.20375,25.706470588235295,24.150625,24.9625,23.736470588235292,20.898125,16.879375,10.918823529411764,29.59,34.93,34.84,36.97,37.1,35.66,33.15,30.05,30.74,28.96,8.49,11.56,14.93,13.49,13.42,16.06,12.45,8.93,3.08,-1.77,1873.385,754.57,3127.97,21.508367647058822,37.1,-1.77,590.78,915.8050000000001,366.79999999999995,207.45,228,319.12,1047.1299999999999,1454.02,626.8199999999999
IAH1,2019,153.07000000000002,214.12500000000006,219.60499999999996,184.05499999999995,201.49999999999997,145.745,190.425,129.875,44.425000000000004,7.09,52.35,43.68999999999999,23.73,9.209999999999999,84.94,13.299999999999999,55.440000000000005,139.9,12.8,20.21,343.90000000000003,328.63,359.79,368.14,299.82000000000005,278.8,229.98,162.83000000000004,181.32000000000002,155.35,19.669375,24.53333333333333,24.958666666666666,22.644,22.6825,19.774,22.440666666666665,18.252,9.524666666666667,3.468125,27.48,30.75,31.95,29.66,28.76,30.65,30.49,28.14,20.4,15.51,9.35,15.59,17.12,13.86,14.03,11.26,12.65,4.17,-2.08,-4.71,1489.9149999999997,455.57000000000005,2708.56,18.794733333333333,31.95,-4.71,586.8,721.7249999999999,181.39000000000001,119.77,162.89,172.91000000000003,1032.32,1176.74,499.5000000000001
IAH1,2020,120.93,173.59999999999997,179.15499999999997,238.225,219.76500000000001,202.85999999999996,216.22500000000002,137.46499999999997,99.87500000000003,82.19000000000001,69.43999999999998,106.65,84.69,22.89,44.08000000000001,12.01,3.8600000000000003,122.50000000000001,16.860000000000003,8.23,261.05,386.86,381.1700000000001,390.91,341.46,348.85,354.83,231.40000000000003,233.25,218.95,16.70235294117647,21.16875,21.599375000000002,25.27375,24.358125,22.835625,24.479375,18.57,15.066875,12.705,28.4,30.7,28.99,31.62,32.61,33.37,37.19,33.23,28.71,27.86,1.08,9.11,10.69,17.02,14.99,12.9,13.45,7.87,3.12,0.1,1670.2899999999997,491.21000000000004,3148.73,20.275922794117648,37.19,0.1,473.68499999999995,877.0749999999999,319.53000000000003,260.78,82.84000000000002,147.59,1029.0800000000002,1436.05,683.6
IAH1,2021,89.63500000000002,152.07,233.48,218.335,214.06500000000003,237.17999999999995,241.8,200.60500000000002,181.675,151.79000000000002,86.28999999999999,27.190000000000005,26.25,82.40999999999998,77.81000000000002,23.49,57.78999999999999,28.930000000000003,13.569999999999999,61.03,360.9599999999999,333.43,435.85,366.72,327.02000000000004,343.44999999999993,378.4100000000001,287.19,295.05999999999995,208.96000000000004,13.216111111111111,18.50176470588235,24.300588235294118,23.18235294117647,22.96,24.35235294117647,25.006470588235295,21.91,20.17529411764706,16.983888888888888,27.58,28.75,33.24,31.43,33.26,33.44,35.22,32.49,32.8,28.49,1.51,1.77,11.72,10.6,15.44,14.18,13.05,11.77,6.37,3.26,1920.6349999999998,484.76,3337.05,21.058882352941175,35.22,1.51,475.185,911.3799999999999,534.07,139.73,241.5,103.53,1130.2399999999998,1415.6000000000001,791.21
IAH1,2022,148.45,146.375,218.78000000000003,204.67,231.10000000000002,216.015,199.56500000000003,213.93000000000004,155.195,96.61000000000001,26.86,49.589999999999996,58.42,43.410000000000004,24.16,28.169999999999998,23.340000000000003,36.36,33.730000000000004,5.949999999999999,315.10999999999996,342.11999999999995,384.18,353.16,381.34000000000003,359.22999999999996,281.75,287.95000000000005,246.15999999999997,256,19.025625,19.904,24.499375,24.528666666666666,25.54,25.764666666666667,23.483999999999998,23.6925,20.100666666666665,13.336875,30.93,30.32,35.5,36.61,39.1,39.11,35.46,34.26,35.81,25.86,4.54,10.38,12.29,12.25,16.67,14.65,15.47,13.64,8.59,0.92,1830.69,329.99,3207,21.987637499999998,39.11,0.92,513.605,851.35,465.735,134.87,119.08000000000001,76.04,1041.4099999999999,1375.48,790.11
IAH1,2023,150.985,151.725,191.185,188.09,213,196.39,198.01999999999995,173.84,140.31,145.015,6.1,10.059999999999997,55.09,37.31,10.860000000000001,63.38,1.5800000000000003,9.379999999999999,29.19,3.26,396.90999999999997,321.15,290.46,341.5,348.18,252.27000000000004,307.11,283.06,199.10999999999993,223.72999999999996,20.142666666666667,21.2,24.46857142857143,24.002857142857142,25.757333333333335,24.497857142857143,25.882142857142856,22.992857142857144,19.736428571428572,18.915333333333333,32.57,32.58,35.27,33.91,39.33,35,41.16,36.81,31.37,34.85,5.76,8.15,15.58,12.54,14.02,16.75,14.17,11.62,9.71,4.57,1748.56,226.21,2963.48,22.75960476190476,41.16,4.57,493.89500000000004,795.5,459.16499999999996,71.25,113.13000000000001,41.83,1008.52,1249.06,705.8999999999999
IAH2,2014,162.565,155.83499999999998,184.41500000000002,173.78,185.98999999999995,174.93500000000003,184.16999999999996,89.22000000000001,92.69000000000001,61.594999999999985,47.300000000000004,107.84,141.20999999999998,66.70000000000002,10.98,109.57000000000004,133.45,79.19999999999999,56.88,31,379.83,346.41,308.30000000000007,377.09999999999997,335.12,274.31000000000006,286.2,236.59999999999997,208.86999999999998,215.20999999999998,18.99705882352941,20.15875,21.70875,20.55470588235294,21.94125,20.945625,20.756470588235295,14.8225,14.18125,10.915882352941177,28.72,30.04,30.23,29.84,30.42,29.78,29.78,26.24,25.44,20.65,-0.71,9.23,9.93,9.92,12.48,11.14,7.96,1.94,-0.81,-0.28,1465.1950000000002,784.1300000000002,2967.9499999999994,18.498224264705883,30.42,-0.81,502.815,718.875,243.505,296.35,320.70000000000005,167.07999999999998,1034.54,1272.73,660.6799999999998
IAH2,2016,71.80000000000001,110.04499999999999,188.81,213.20999999999998,206.33999999999997,235.745,207.735,195.135,177.7,88.7,111.96000000000001,50.690000000000005,31.090000000000003,22.490000000000002,93.24999999999999,64.08,68.67,40.93,111.02000000000002,62.470000000000006,273.79,379.2200000000001,435.94999999999993,463.4,395.75,344.6400000000001,351.36,287.32000000000005,265.24,235.26000000000002,12.762941176470589,15.152352941176472,21.419999999999998,22.879411764705882,22.39941176470588,24.178823529411765,22.448823529411765,21.512941176470587,20.25235294117647,13.696470588235295,27.04,27.14,30.77,31.28,30.44,31.93,31.37,31.05,29.89,22.68,3.36,0.32,9.85,11.83,12.53,15.83,11.06,12.21,8.65,1.6,1695.22,656.6500000000001,3431.9300000000003,19.67035294117647,31.93,0.32,370.655,863.03,461.53499999999997,193.74,248.49,214.42000000000002,1088.96,1555.15,787.82
